"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
43,"blue-collar","single","basic.9y","no","yes","no","telephone","may","fri",551,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"0"
40,"blue-collar","married","basic.6y","no","yes","no","cellular","jul","wed",167,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
46,"blue-collar","married","high.school","no","no","yes","cellular","may","tue",173,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"0"
45,"services","married","high.school","no","no","no","cellular","aug","thu",1026,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"0"
40,"technician","married","professional.course","no","no","no","cellular","aug","tue",348,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"0"
51,"management","married","university.degree","no","no","no","telephone","jun","wed",16,17,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"0"
45,"admin.","married","university.degree","unknown","no","no","telephone","may","tue",209,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
44,"technician","single","professional.course","no","yes","yes","cellular","nov","tue",155,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"0"
33,"blue-collar","single","basic.6y","unknown","no","no","cellular","may","wed",163,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"0"
55,"unknown","married","university.degree","unknown","unknown","unknown","telephone","may","mon",362,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
54,"admin.","married","basic.9y","no","yes","yes","cellular","nov","mon",167,2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"0"
33,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",175,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"0"
49,"technician","married","professional.course","unknown","yes","no","cellular","aug","thu",142,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"0"
41,"admin.","single","high.school","no","no","no","cellular","apr","fri",68,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
30,"student","single","high.school","no","yes","no","cellular","may","wed",156,4,3,1,"success",-1.8,92.893,-46.2,1.27,5099.1,"0"
52,"blue-collar","married","basic.9y","no","yes","no","telephone","may","thu",397,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
30,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",115,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"0"
41,"admin.","married","university.degree","no","no","no","telephone","jun","thu",115,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"0"
29,"admin.","unknown","professional.course","no","yes","no","cellular","nov","thu",125,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"0"
34,"admin.","single","university.degree","no","yes","no","cellular","apr","mon",305,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
43,"admin.","divorced","high.school","no","yes","no","telephone","may","thu",177,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"0"
46,"admin.","single","university.degree","no","no","no","cellular","may","mon",8,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"0"
30,"technician","single","university.degree","no","yes","no","cellular","may","mon",663,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"0"
57,"management","divorced","university.degree","no","no","no","telephone","may","fri",111,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"0"
34,"admin.","single","high.school","no","yes","no","cellular","may","fri",217,6,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"0"
32,"services","married","high.school","no","yes","yes","telephone","may","wed",184,9,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"0"
57,"retired","married","high.school","no","no","no","cellular","jul","mon",377,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
43,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",213,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"0"
21,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",150,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
45,"admin.","single","professional.course","no","yes","no","cellular","jul","wed",77,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
37,"admin.","single","university.degree","no","yes","no","telephone","jun","mon",540,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
32,"technician","married","professional.course","no","yes","yes","cellular","jul","mon",330,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
32,"admin.","married","high.school","no","no","no","cellular","nov","fri",219,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"0"
39,"unemployed","married","high.school","no","no","no","telephone","may","fri",241,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"0"
57,"management","divorced","university.degree","unknown","yes","yes","cellular","nov","thu",114,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"0"
58,"admin.","married","unknown","unknown","no","no","telephone","jun","thu",292,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"0"
60,"retired","married","high.school","no","yes","no","telephone","jun","wed",340,3,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"0"
60,"retired","married","basic.4y","no","unknown","unknown","cellular","oct","fri",272,1,10,3,"failure",-1.1,94.601,-49.5,0.972,4963.6,"0"
33,"services","single","high.school","no","yes","no","cellular","may","fri",557,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"0"
46,"blue-collar","divorced","basic.9y","no","no","no","cellular","apr","tue",332,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"0"
56,"management","married","basic.9y","no","yes","yes","cellular","nov","fri",62,2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"0"
25,"blue-collar","single","basic.9y","no","yes","no","telephone","jun","thu",74,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
44,"blue-collar","married","basic.6y","unknown","no","no","cellular","jul","thu",168,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
42,"management","married","university.degree","no","no","no","telephone","jun","tue",236,7,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"0"
53,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",872,5,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"0"
27,"technician","single","university.degree","no","no","yes","cellular","apr","mon",400,5,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"0"
42,"admin.","married","basic.9y","unknown","yes","no","cellular","jul","mon",163,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
42,"blue-collar","married","basic.6y","no","no","no","telephone","may","wed",28,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"0"
27,"self-employed","married","university.degree","no","no","no","telephone","jul","wed",215,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
27,"blue-collar","single","basic.6y","unknown","no","no","telephone","may","thu",444,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
35,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","tue",126,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"0"
48,"technician","married","professional.course","unknown","yes","no","telephone","jun","wed",321,2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"0"
35,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",116,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"0"
34,"management","married","university.degree","no","yes","no","telephone","jun","thu",111,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"0"
45,"admin.","single","university.degree","no","no","no","cellular","nov","fri",27,3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"0"
57,"admin.","married","high.school","no","no","no","cellular","aug","mon",958,2,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"0"
29,"management","single","university.degree","no","yes","no","cellular","mar","mon",154,2,999,1,"failure",-1.8,93.369,-34.8,0.652,5008.7,"0"
29,"admin.","single","high.school","no","no","no","cellular","jun","wed",108,5,999,0,"nonexistent",-1.7,94.055,-39.8,0.767,4991.6,"0"
28,"services","married","basic.9y","unknown","unknown","unknown","telephone","may","thu",71,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
36,"admin.","married","university.degree","no","yes","no","cellular","sep","tue",127,1,999,2,"failure",-1.1,94.199,-37.5,0.881,4963.6,"0"
36,"blue-collar","married","basic.6y","no","yes","no","cellular","nov","wed",70,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"0"
31,"entrepreneur","married","high.school","no","yes","no","cellular","nov","wed",360,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"0"
29,"blue-collar","married","unknown","unknown","no","no","telephone","jun","fri",139,2,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,"0"
52,"admin.","married","high.school","no","unknown","unknown","telephone","may","wed",132,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"0"
56,"blue-collar","married","unknown","no","yes","no","telephone","oct","tue",54,1,999,0,"nonexistent",-0.1,93.798,-40.4,4.968,5195.8,"0"
56,"technician","married","university.degree","no","no","no","cellular","aug","mon",228,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"0"
29,"services","single","high.school","no","no","no","cellular","apr","mon",386,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"0"
31,"management","single","high.school","no","yes","no","cellular","nov","thu",48,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"0"
48,"management","divorced","university.degree","no","yes","no","cellular","nov","wed",50,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"0"
35,"entrepreneur","married","basic.9y","no","no","yes","telephone","may","thu",165,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
29,"blue-collar","single","high.school","no","no","yes","telephone","may","mon",137,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
60,"admin.","married","basic.9y","no","yes","no","cellular","aug","thu",259,1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"0"
33,"admin.","single","university.degree","no","no","no","telephone","nov","thu",36,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"0"
32,"entrepreneur","married","high.school","no","yes","no","cellular","may","tue",325,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"0"
30,"management","single","university.degree","no","yes","no","cellular","may","tue",876,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"0"
39,"technician","single","university.degree","no","yes","yes","cellular","apr","mon",861,6,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"0"
42,"technician","married","university.degree","no","no","no","cellular","jul","wed",130,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
52,"self-employed","married","university.degree","unknown","no","no","telephone","may","fri",618,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"0"
37,"management","married","university.degree","no","no","no","cellular","apr","mon",352,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
38,"services","divorced","high.school","unknown","yes","no","cellular","apr","tue",263,2,999,1,"failure",-1.8,93.075,-47.1,1.453,5099.1,"0"
35,"services","divorced","professional.course","unknown","no","no","telephone","may","tue",806,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"0"
47,"self-employed","married","basic.9y","no","yes","no","telephone","apr","tue",226,5,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"0"
51,"services","married","high.school","no","yes","no","cellular","sep","tue",208,1,3,1,"success",-3.4,92.379,-29.8,0.77,5017.5,"0"
53,"unemployed","married","basic.4y","unknown","no","no","telephone","may","fri",141,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"0"
34,"services","single","high.school","no","yes","no","telephone","may","thu",207,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"0"
27,"admin.","single","university.degree","no","yes","yes","cellular","may","mon",80,1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"0"
32,"admin.","single","university.degree","unknown","no","no","cellular","aug","tue",240,5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"0"
58,"unemployed","married","basic.4y","unknown","no","no","telephone","may","tue",217,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"0"
33,"unemployed","married","university.degree","no","yes","no","cellular","aug","fri",59,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"0"
37,"blue-collar","married","basic.4y","unknown","no","no","cellular","may","fri",206,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"0"
45,"blue-collar","single","basic.4y","no","no","no","cellular","may","wed",223,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"0"
52,"management","married","university.degree","no","yes","no","cellular","nov","mon",68,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"0"
25,"blue-collar","single","basic.9y","no","no","no","telephone","jun","wed",680,2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"0"
39,"blue-collar","married","basic.9y","no","yes","no","telephone","may","tue",214,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
26,"admin.","single","high.school","no","yes","no","cellular","mar","fri",454,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.636,5008.7,"0"
31,"technician","married","professional.course","unknown","yes","no","cellular","aug","wed",84,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"0"
45,"blue-collar","married","basic.9y","unknown","no","no","telephone","jun","wed",409,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"0"
46,"admin.","married","high.school","no","yes","no","telephone","may","wed",79,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"0"
25,"services","single","basic.9y","no","yes","no","cellular","jul","wed",535,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
49,"retired","married","high.school","no","yes","no","cellular","jul","wed",239,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"0"
31,"admin.","single","high.school","no","no","no","cellular","jul","fri",168,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
26,"blue-collar","single","high.school","no","no","no","telephone","nov","fri",201,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.714,5017.5,"0"
24,"services","married","high.school","no","no","no","cellular","may","thu",177,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"0"
25,"blue-collar","married","basic.9y","unknown","yes","no","telephone","jun","wed",329,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"0"
53,"blue-collar","divorced","basic.6y","no","yes","no","cellular","jun","wed",123,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"0"
34,"blue-collar","married","basic.6y","no","yes","no","telephone","apr","mon",7,5,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
39,"admin.","single","high.school","no","no","no","telephone","jul","thu",97,1,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"0"
42,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",71,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"0"
42,"services","single","basic.6y","no","yes","yes","cellular","apr","tue",213,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"0"
36,"services","married","high.school","unknown","no","no","telephone","may","wed",130,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
45,"entrepreneur","married","university.degree","unknown","no","no","telephone","jun","wed",262,9,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"0"
32,"management","divorced","basic.4y","unknown","yes","no","telephone","may","mon",127,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
46,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","wed",258,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
36,"technician","married","high.school","no","yes","no","telephone","may","mon",162,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
25,"admin.","single","high.school","no","yes","yes","telephone","jun","wed",109,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"0"
59,"admin.","married","professional.course","no","yes","no","cellular","aug","fri",34,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"0"
34,"admin.","married","university.degree","no","yes","no","telephone","jul","fri",126,4,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,"0"
38,"admin.","single","university.degree","no","yes","no","cellular","may","mon",103,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"0"
33,"admin.","married","university.degree","no","yes","no","telephone","may","thu",139,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
33,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","thu",329,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"0"
34,"technician","single","professional.course","no","yes","no","cellular","may","tue",325,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"0"
43,"services","married","professional.course","no","yes","no","telephone","may","tue",614,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"0"
48,"housemaid","married","basic.9y","no","yes","no","cellular","aug","tue",137,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"0"
24,"student","single","high.school","no","yes","yes","cellular","nov","mon",106,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.05,4963.6,"0"
32,"blue-collar","married","basic.6y","no","yes","no","cellular","may","mon",146,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"0"
59,"technician","married","professional.course","no","yes","no","cellular","may","fri",43,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,"0"
33,"admin.","single","university.degree","no","no","no","cellular","may","mon",234,1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"0"
39,"technician","divorced","university.degree","no","no","no","cellular","jul","mon",179,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
55,"retired","divorced","university.degree","no","yes","no","cellular","jun","mon",113,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"0"
